SYMBOL,TIME FRAME,MAGIC,AVG CANDLE,ACTION,TP,SL,METHOD,DATA,RESULT,AMOUNT
GBPUSD,M1,2396,6.57E-05,sell,0.8,4.1,boil_xian,{},,
USDJPY,M1,2397,0.028571429,sell,28.57142857,24.42857143,boil_xian,{},,
EURUSD,M1,2398,3.14E-05,sell,3.142857143,5.357142857,boil_xian,{},,
GBPUSD,M1,2399,5.00E-05,sell,5,7.25,boil_xian,{},,
USDJPY,M1,2400,0.021285714,sell,21.28571429,18.96428571,boil_xian,{},,
GBPUSD,M1,2401,9.71E-05,sell,9.714285714,11.28571429,boil_xian,{},,
XAUUSD,M1,2402,0.340285714,buy,340.2857143,311.2142857,boil_xian,{},,
USDJPY,M1,2403,0.024,sell,24,21.5,boil_xian,{},,
GBPUSD,M1,2404,6.00E-05,sell,6,8,boil_xian,{},,
GBPUSD,M1,2405,5.00E-05,buy,1.95,4.9625,boil_xian,{},,
XAUUSD,M1,2406,0.219285714,sell,219.2857143,220.4642857,boil_xian,{},,
XAUUSD,M1,2407,0.218714286,sell,218.7142857,220.0357143,boil_xian,{},,
USDJPY,M1,2408,0.021428571,sell,21.42857143,19.57142857,boil_xian,{},,
EURUSD,M1,2409,3.57E-05,buy,3.45,5.5875,boil_xian,{},,
EURUSD,M1,2410,2.86E-05,buy,2.857142857,5.142857143,boil_xian,{},,
XAUUSD,M1,2411,0.216714286,sell,216.7142857,218.5357143,boil_xian,{},,
EURUSD,M1,2412,4.57E-05,buy,1.75,4.3125,boil_xian,{},,
USDJPY,M1,2413,0.028571429,buy,28.57142857,24.92857143,boil_xian,{},,
EURUSD,M1,2414,4.57E-05,sell,2.35,4.7625,boil_xian,{},,
XAUUSD,M1,2415,0.263142857,sell,263.1428571,253.3571429,boil_xian,{},,
XAUUSD,M1,2416,0.297142857,sell,297.1428571,278.8571429,boil_xian,{},,
GBPUSD,M1,2417,4.86E-05,sell,4.857142857,7.142857143,boil_xian,{},,
XAUUSD,M1,2418,0.262142857,buy,66.15,105.6125,boil_xian,{},,
XAUUSD,M1,2419,0.404,sell,310.3,288.725,boil_xian,{},,
USDJPY,M1,2420,0.032,buy,32,27,boil_xian,{},,
XAUUSD,M1,2421,0.377428571,sell,377.4285714,339.0714286,boil_xian,{},,
EURUSD,M1,2422,5.57E-05,sell,2.8,5.1,boil_xian,{},,
XAUUSD,M1,2423,0.385857143,sell,385.8571429,345.3928571,boil_xian,{},,
EURUSD,M1,2424,7.86E-05,sell,7.857142857,8.892857143,boil_xian,{},,
GBPUSD,M1,2425,7.71E-05,sell,5.25,7.4375,boil_xian,{},,
XAUUSD,M1,2426,0.355857143,sell,355.8571429,322.8928571,boil_xian,{},,
USDJPY,M1,2427,0.035571429,buy,23.5,20.625,boil_xian,{},,
GBPUSD,M1,2428,0.00011,buy,11,12.25,boil_xian,{},,
USDJPY,M1,2429,0.040714286,buy,40.71428571,33.53571429,boil_xian,{},,
XAUUSD,M1,2430,0.440571429,sell,440.5714286,386.4285714,boil_xian,{},,
XAUUSD,M1,2431,0.539714286,sell,539.7142857,460.7857143,boil_xian,{},,
USDJPY,M1,2432,0.034428571,buy,34.42857143,28.82142857,boil_xian,{},,
EURUSD,M1,2433,0.00011,sell,11,11.25,boil_xian,{},,
XAUUSD,M1,2434,0.443857143,buy,443.8571429,388.8928571,boil_xian,{},,
XAUUSD,M1,2435,0.528428571,buy,528.4285714,452.3214286,boil_xian,{},,
GBPUSD,M1,2436,0.000112857,sell,11.28571429,11.96428571,boil_xian,{},,
USDJPY,M1,2437,0.029857143,buy,29.85714286,25.39285714,boil_xian,{},,
USDJPY,M1,2438,0.039714286,buy,39.71428571,32.78571429,boil_xian,{},,
EURUSD,M1,2439,7.29E-05,buy,7.285714286,8.464285714,boil_xian,{},,
EURUSD,M1,2440,8.43E-05,buy,8.428571429,9.821428571,boil_xian,{},,
EURUSD,M1,2441,0.000107143,buy,10.71428571,11.03571429,boil_xian,{},,
GBPUSD,M1,2442,0.000155714,buy,15.57142857,15.17857143,boil_xian,{},,
XAUUSD,M1,2443,0.415857143,buy,415.8571429,367.8928571,boil_xian,{},,
GBPUSD,M1,2444,0.000138571,buy,13.85714286,14.39285714,boil_xian,{},,
GBPUSD,M1,2445,0.000204286,buy,20.42857143,19.32142857,boil_xian,{},,
EURUSD,M1,2446,0.000214286,buy,21.42857143,19.07142857,boil_xian,{},,
USDJPY,M1,2447,0.032,sell,32,27.5,boil_xian,{},,
EURUSD,M1,2448,0.000114286,buy,11.42857143,11.57142857,boil_xian,{},,
EURUSD,M1,2449,0.000127143,buy,12.71428571,12.53571429,boil_xian,{},,
GBPUSD,M1,2450,0.000158571,buy,11.85,12.3875,boil_xian,{},,
USDJPY,M1,2451,0.039428571,sell,39.42857143,32.57142857,boil_xian,{},,
XAUUSD,M1,2452,0.67,sell,670,558.5,boil_xian,{},,
XAUUSD,M1,2453,0.510142857,buy,510.1428571,438.6071429,boil_xian,{},,
EURUSD,M1,2454,7.57E-05,buy,7.571428571,8.678571429,boil_xian,{},,
GBPUSD,M1,2455,0.000141429,buy,14.14285714,14.10714286,boil_xian,{},,
GBPUSD,M1,2456,0.000227143,buy,15.3,14.975,boil_xian,{},,
USDJPY,M1,2457,0.044,buy,44,36,boil_xian,{},,
XAUUSD,M1,2458,0.468,buy,354.65,321.9875,boil_xian,{},,
GBPUSD,M1,2459,0.000284286,buy,28.42857143,24.82142857,boil_xian,{},,
XAUUSD,M1,2460,0.583857143,buy,176.75,188.5625,boil_xian,{},,
USDJPY,M1,2461,0.055571429,buy,55.57142857,44.67857143,boil_xian,{},,
EURUSD,M1,2462,0.000137143,buy,13.71428571,13.28571429,boil_xian,{},,
EURUSD,M5,2467,0.000315714,sell,47.35714286,53.35714286,boil_xian,{},,
GBPUSD,M5,2468,0.000352857,sell,29.1,36.1,boil_xian,{},,
EURUSD,M5,2469,0.000315714,sell,47.35714286,53.35714286,boil_xian,{},,
GBPUSD,M5,2470,0.000317143,sell,42.525,49.525,boil_xian,{},,
EURUSD,M5,2471,0.000285714,sell,42.85714286,48.85714286,boil_xian,{},,
GBPUSD,M5,2472,0.000364286,sell,54.64285714,61.64285714,boil_xian,{},,
EURUSD,M5,2473,0.000304286,sell,45.64285714,51.64285714,boil_xian,{},,
GBPUSD,M5,2474,0.000212857,buy,31.92857143,38.92857143,boil_xian,{},,
GBPUSD,M5,2475,0.000268571,sell,40.28571429,47.28571429,boil_xian,{},,
XAUUSD,M5,2476,1.310714286,sell,1966.071429,2078.071429,boil_xian,{},,
XAUUSD,M5,2477,1.497285714,buy,2245.928571,2356.928571,boil_xian,{},,
XAUUSD,M5,2478,1.449285714,sell,2173.928571,2285.928571,boil_xian,{},,
USDJPY,M5,2479,0.050714286,sell,76.07142857,82.07142857,boil_xian,{},,
USDJPY,M5,2480,0.057142857,buy,85.71428571,91.71428571,boil_xian,{},,
GBPUSD,M5,2481,0.000305714,sell,45.85714286,52.85714286,boil_xian,{},,
XAUUSD,M5,2482,0.861714286,buy,1292.571429,1404.571429,boil_xian,{},,
GBPUSD,M5,2483,0.000461429,sell,69.21428571,76.21428571,boil_xian,{},,
XAUUSD,M5,2484,1.003,sell,1504.5,1616.5,boil_xian,{},,
USDJPY,M5,2485,0.066714286,sell,100.0714286,106.0714286,boil_xian,{},,
GBPUSD,M5,2486,0.000547143,buy,82.07142857,89.07142857,boil_xian,{},,
XAUUSD,M5,2487,1.403571429,buy,2105.357143,2216.357143,boil_xian,{},,
USDJPY,M5,2488,0.084142857,sell,126.2142857,132.2142857,boil_xian,{},,
USDJPY,M5,2489,0.090857143,sell,136.2857143,142.2857143,boil_xian,{},,
XAUUSD,M5,2490,1.904285714,sell,2856.428571,2968.428571,boil_xian,{},,
XAUUSD,M5,2491,2.311857143,sell,3467.785714,3579.785714,boil_xian,{},,
USDJPY,M5,2492,0.154714286,buy,232.0714286,238.0714286,boil_xian,{},,
XAUUSD,M5,2493,2.962428571,buy,4443.642857,4554.642857,boil_xian,{},,
USDJPY,M5,2494,0.204142857,sell,306.2142857,312.2142857,boil_xian,{},,
XAUUSD,M5,2495,3.690857143,buy,5536.285714,5648.285714,boil_xian,{},,
GBPUSD,M5,2496,0.000634286,buy,95.14285714,102.1428571,boil_xian,{},,
XAUUSD,M5,2497,3.698714286,buy,5548.071429,5659.071429,boil_xian,{},,
XAUUSD,M5,2498,3.698714286,buy,5548.071429,5659.071429,boil_xian,{},,
XAUUSD,M5,2499,3.698714286,buy,5548.071429,5659.071429,boil_xian,{},,
XAUUSD,M5,2500,3.698714286,buy,5548.071429,5659.071429,boil_xian,{},,
XAUUSD,M5,2501,3.715571429,buy,5573.357143,5684.357143,boil_xian,{},,
XAUUSD,M5,2502,3.765285714,buy,5647.928571,5758.928571,boil_xian,{},,
XAUUSD,M5,2503,3.553571429,sell,5330.357143,5442.357143,boil_xian,{},,
GBPUSD,M5,2504,0.00069,sell,103.5,110.5,boil_xian,{},,
XAUUSD,M5,2505,4.504714286,sell,6757.071429,6869.071429,boil_xian,{},,
GBPUSD,M5,2506,0.000614286,sell,92.14285714,99.14285714,boil_xian,{},,
XAUUSD,M5,2507,4.716285714,sell,7074.428571,7185.428571,boil_xian,{},,
GBPUSD,M5,2508,0.000655714,buy,98.35714286,105.3571429,boil_xian,{},,
XAUUSD,M5,2509,5.942714286,buy,8914.071429,9025.071429,boil_xian,{},,
GBPUSD,M5,2510,0.000694286,buy,104.1428571,111.1428571,boil_xian,{},,
EURUSD,M5,2511,0.000547143,sell,82.07142857,88.07142857,boil_xian,{},,
XAUUSD,M5,2512,5.848714286,sell,8773.071429,8884.071429,boil_xian,{},,
GBPUSD,M5,2513,0.000534286,sell,80.14285714,87.14285714,boil_xian,{},,
EURUSD,M5,2514,0.000565714,sell,84.85714286,90.85714286,boil_xian,{},,
XAUUSD,M5,2515,5.259,sell,7888.5,8000.5,boil_xian,{},,
GBPUSD,M5,2516,0.000674286,sell,101.1428571,108.1428571,boil_xian,{},,
EURUSD,M5,2517,0.000705714,sell,105.8571429,111.8571429,boil_xian,{},,
XAUUSD,M5,2518,4.880285714,buy,7320.428571,7432.428571,boil_xian,{},,
GBPUSD,M5,2519,0.000752857,sell,112.9285714,119.9285714,boil_xian,{},,
EURUSD,M5,2520,0.000724286,buy,108.6428571,114.6428571,boil_xian,{},,
GBPUSD,M5,2521,0.00074,buy,111,118,boil_xian,{},,
EURUSD,M5,2522,0.000647143,sell,97.07142857,103.0714286,boil_xian,{},,
XAUUSD,M5,2523,4.367857143,buy,6551.785714,6662.785714,boil_xian,{},,
GBPUSD,M5,2524,0.000728571,sell,109.2857143,116.2857143,boil_xian,{},,
EURUSD,M5,2525,0.000568571,buy,85.28571429,91.28571429,boil_xian,{},,
GBPUSD,M5,2526,0.00063,sell,94.5,101.5,boil_xian,{},,
EURUSD,M5,2527,0.000505714,sell,75.85714286,81.85714286,boil_xian,{},,
GBPUSD,M5,2528,0.000604286,sell,90.64285714,97.64285714,boil_xian,{},,
EURUSD,M5,2529,0.000402857,sell,60.42857143,66.42857143,boil_xian,{},,
EURUSD,M5,2530,0.000395714,sell,59.35714286,65.35714286,boil_xian,{},,
XAUUSD,M5,2531,2.984571429,buy,4476.857143,4588.857143,boil_xian,{},,
GBPUSD,M5,2532,0.000474286,buy,71.14285714,78.14285714,boil_xian,{},,
GBPUSD,M5,2533,0.000554286,buy,83.14285714,90.14285714,boil_xian,{},,
GBPUSD,M5,2534,0.00058,sell,87,94,boil_xian,{},,
GBPUSD,M5,2535,0.000515714,sell,77.35714286,84.35714286,boil_xian,{},,
USDJPY,M5,2536,0.109857143,buy,164.7857143,171.7857143,boil_xian,{},,
GBPUSD,M5,2537,0.000497143,buy,74.57142857,81.57142857,boil_xian,{},,
XAUUSD,M5,2538,2.871857143,sell,4307.785714,4419.785714,boil_xian,{},,
GBPUSD,M5,2539,0.000395714,sell,59.35714286,67.35714286,boil_xian,{},,
XAUUSD,M5,2540,2.312714286,buy,3469.071429,3581.071429,boil_xian,{},,
GBPUSD,M5,2541,0.000465714,sell,69.85714286,76.85714286,boil_xian,{},,
GBPUSD,M5,2542,0.000442857,sell,66.42857143,73.42857143,boil_xian,{},,
GBPUSD,M5,2543,0.000448571,sell,67.28571429,74.28571429,boil_xian,{},,
GBPUSD,M5,2544,0.000447143,buy,67.07142857,74.07142857,boil_xian,{},,
GBPUSD,M5,2545,0.000322857,buy,48.42857143,55.42857143,boil_xian,{},,
GBPUSD,M5,2546,0.000337143,sell,50.57142857,57.57142857,boil_xian,{},,
GBPUSD,M5,2547,0.000402857,sell,60.42857143,67.42857143,boil_xian,{},,
GBPUSD,M5,2548,0.000477143,buy,71.57142857,78.57142857,boil_xian,{},,
XAUUSD,M5,2549,1.687428571,sell,2531.142857,2642.142857,boil_xian,{},,
GBPUSD,M5,2550,0.000521429,sell,78.21428571,85.21428571,boil_xian,{},,
XAUUSD,M5,2551,2.147857143,sell,3221.785714,3332.785714,boil_xian,{},,
GBPUSD,M5,2552,0.000457143,buy,68.57142857,75.57142857,boil_xian,{},,
GBPUSD,M5,2553,0.000511429,sell,76.71428571,83.71428571,boil_xian,{},,
GBPUSD,M5,2554,0.000402857,sell,60.42857143,67.42857143,boil_xian,{},,
GBPUSD,M5,2555,0.000434286,sell,65.14285714,72.14285714,boil_xian,{},,
GBPUSD,M5,2556,0.000412857,sell,61.92857143,68.92857143,boil_xian,{},,
GBPUSD,M5,2557,0.00029,buy,43.5,50.5,boil_xian,{},,
XAUUSD,M5,2558,1.409285714,sell,2113.928571,2224.928571,boil_xian,{},,
USDJPY,M5,2559,0.049428571,sell,74.14285714,81.14285714,boil_xian,{},,
GBPUSD,M5,2560,0.000324286,buy,48.64285714,55.64285714,boil_xian,{},,
GBPUSD,M5,2561,0.000341429,buy,51.21428571,58.21428571,boil_xian,{},,
GBPUSD,M5,2562,0.000358571,sell,53.78571429,60.78571429,boil_xian,{},,
XAUUSD,M5,2563,1.563714286,buy,2345.571429,2457.571429,boil_xian,{},,
GBPUSD,M5,2564,0.000392857,buy,58.92857143,65.92857143,boil_xian,{},,
GBPUSD,M5,2565,0.000328571,sell,49.28571429,56.28571429,boil_xian,{},,
XAUUSD,M5,2566,1.806142857,sell,2709.214286,2821.214286,boil_xian,{},,
GBPUSD,M5,2567,0.000361429,sell,54.21428571,61.21428571,boil_xian,{},,
GBPUSD,M5,2568,0.000351429,sell,52.71428571,59.71428571,boil_xian,{},,
GBPUSD,M5,2569,0.000362857,buy,54.42857143,61.42857143,boil_xian,{},,
GBPUSD,M5,2570,0.000331429,sell,49.71428571,56.71428571,boil_xian,{},,
GBPUSD,M5,2571,0.000278571,sell,41.78571429,48.78571429,boil_xian,{},,
GBPUSD,M5,2572,0.000408571,buy,61.28571429,68.28571429,boil_xian,{},,
GBPUSD,M5,2573,0.00045,buy,67.5,74.5,boil_xian,{},,
GBPUSD,M5,2574,0.000415714,sell,62.35714286,69.35714286,boil_xian,{},,
GBPUSD,M5,2575,0.000402857,sell,60.42857143,67.42857143,boil_xian,{},,
USDJPY,M5,2576,0.087285714,sell,130.9285714,136.9285714,boil_xian,{},,
GBPUSD,M5,2577,0.000354286,buy,53.14285714,60.14285714,boil_xian,{},,
EURUSD,M5,2578,0.000395714,buy,59.35714286,65.35714286,boil_xian,{},,
EURUSD,M5,2579,0.000334286,sell,50.14285714,56.14285714,boil_xian,{},,
GBPUSD,M5,2580,0.000355714,sell,53.35714286,60.35714286,boil_xian,{},,
EURUSD,M5,2581,0.000324286,buy,48.64285714,54.64285714,boil_xian,{},,
GBPUSD,M5,2582,0.000375714,buy,56.35714286,63.35714286,boil_xian,{},,
USDJPY,M5,2583,0.095142857,sell,142.7142857,148.7142857,boil_xian,{},,
EURUSD,M5,2584,0.000342857,sell,51.42857143,57.42857143,boil_xian,{},,
GBPUSD,M5,2585,0.000385714,sell,57.85714286,64.85714286,boil_xian,{},,
EURUSD,M5,2586,0.000332857,sell,49.92857143,55.92857143,boil_xian,{},,
GBPUSD,M5,2587,0.00038,sell,57,64,boil_xian,{},,
GBPUSD,M5,2588,0.000264286,sell,39.64285714,47.64285714,boil_xian,{},,
EURUSD,M5,2589,0.000241429,sell,36.21428571,42.21428571,boil_xian,{},,
EURUSD,M5,2590,0.000234286,sell,35.14285714,41.14285714,boil_xian,{},,
GBPUSD,M5,2591,0.000317143,sell,47.57142857,54.57142857,boil_xian,{},,
EURUSD,M5,2592,0.000268571,sell,40.28571429,46.28571429,boil_xian,{},,
GBPUSD,M5,2593,0.000351429,sell,52.71428571,59.71428571,boil_xian,{},,
EURUSD,M5,2594,0.000285714,buy,42.85714286,48.85714286,boil_xian,{},,
GBPUSD,M5,2595,0.000387143,buy,58.07142857,65.07142857,boil_xian,{},,
XAUUSD,M5,2596,1.663571429,sell,2495.357143,2607.357143,boil_xian,{},,
EURUSD,M5,2597,0.000297143,sell,44.57142857,50.57142857,boil_xian,{},,
GBPUSD,M5,2598,0.000457143,sell,68.57142857,75.57142857,boil_xian,{},,
EURUSD,M5,2599,0.000258571,sell,38.78571429,44.78571429,boil_xian,{},,
GBPUSD,M5,2600,0.000362857,sell,54.42857143,61.42857143,boil_xian,{},,
GBPUSD,M5,2601,0.000361429,sell,54.21428571,61.21428571,boil_xian,{},,
EURUSD,M5,2602,0.000238571,sell,35.78571429,41.78571429,boil_xian,{},,
GBPUSD,M5,2603,0.000344286,buy,51.64285714,58.64285714,boil_xian,{},,
EURUSD,M5,2604,0.000217143,sell,32.57142857,38.57142857,boil_xian,{},,
USDJPY,M5,2605,0.064,sell,96,102,boil_xian,{},,
EURUSD,M5,2606,0.000248571,buy,37.28571429,43.28571429,boil_xian,{},,
GBPUSD,M5,2607,0.000367143,buy,55.07142857,62.07142857,boil_xian,{},,
EURUSD,M5,2608,0.000225714,buy,33.85714286,39.85714286,boil_xian,{},,
GBPUSD,M5,2609,0.000317143,buy,47.57142857,54.57142857,boil_xian,{},,
XAUUSD,M5,2610,1.323571429,sell,1985.357143,2096.357143,boil_xian,{},,
USDJPY,M5,2611,0.069428571,buy,104.1428571,110.1428571,boil_xian,{},,
EURUSD,M5,2612,0.000198571,sell,29.78571429,35.78571429,boil_xian,{},,
GBPUSD,M5,2613,0.000305714,sell,45.85714286,52.85714286,boil_xian,{},,
XAUUSD,M5,2614,1.254285714,sell,1881.428571,1993.428571,boil_xian,{},,
EURUSD,M5,2615,0.000228571,sell,34.28571429,40.28571429,boil_xian,{},,
GBPUSD,M5,2616,0.000345714,sell,51.85714286,58.85714286,boil_xian,{},,
USDJPY,M5,2617,0.079285714,sell,118.9285714,124.9285714,boil_xian,{},,
GBPUSD,M5,2618,0.000325714,sell,48.85714286,55.85714286,boil_xian,{},,
EURUSD,M5,2619,0.000225714,sell,33.85714286,39.85714286,boil_xian,{},,
USDJPY,M5,2620,0.069714286,buy,104.5714286,110.5714286,boil_xian,{},,
GBPUSD,M5,2621,0.000294286,sell,44.14285714,51.14285714,boil_xian,{},,
EURUSD,M5,2622,0.000198571,sell,29.78571429,35.78571429,boil_xian,{},,
USDJPY,M5,2623,0.058428571,sell,87.64285714,99.64285714,boil_xian,{},,
EURUSD,M5,2624,0.000204286,sell,30.64285714,36.64285714,boil_xian,{},,
GBPUSD,M5,2625,0.000318571,sell,47.78571429,54.78571429,boil_xian,{},,
USDJPY,M5,2626,0.059285714,sell,88.92857143,94.92857143,boil_xian,{},,
EURUSD,M5,2627,0.000144286,sell,21.64285714,27.64285714,boil_xian,{},,
GBPUSD,M5,2628,0.000234286,sell,35.14285714,42.14285714,boil_xian,{},,
USDJPY,M5,2629,0.049714286,sell,74.57142857,80.57142857,boil_xian,{},,
XAUUSD,M5,2630,0.877428571,buy,1316.142857,1428.142857,boil_xian,{},,
EURUSD,M5,2631,0.000137143,buy,20.57142857,26.57142857,boil_xian,{},,
GBPUSD,M5,2632,0.00027,buy,40.5,47.5,boil_xian,{},,
USDJPY,M5,2633,0.048571429,sell,72.85714286,78.85714286,boil_xian,{},,
XAUUSD,M5,2634,0.869571429,buy,1304.357143,1416.357143,boil_xian,{},,
EURUSD,M5,2635,0.00013,buy,19.5,25.5,boil_xian,{},,
GBPUSD,M5,2636,0.00025,sell,37.5,44.5,boil_xian,{},,
USDJPY,M5,2637,0.055857143,sell,83.78571429,89.78571429,boil_xian,{},,
XAUUSD,M5,2638,0.842285714,sell,1263.428571,1375.428571,boil_xian,{},,
XAUUSD,M1,2757,0.538142857,sell,1614.428571,1076.285714,volman_strategies,,,
XAUUSD,M5,2758,1.311571429,buy,2623.142857,2623.142857,ichimoku_stochastic,,,
XAUUSD,M1,2759,0.572428571,buy,1717.285714,1144.857143,volman_strategies,,,
EURUSD,M5,2760,0.00028,buy,56,56,ichimoku_stochastic,,,
GBPUSD,M5,2761,0.000415714,sell,249.4285714,124.7142857,boil_macd,,,
XAUUSD,M1,2762,0.516285714,sell,1548.857143,1032.571429,volman_strategies,,,
XAUUSD,M1,2764,0.3,buy,600,300,14.24082928,,,
XAUUSD,M1,2765,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2766,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2767,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2768,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2769,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2770,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2771,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2772,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2773,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2774,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2775,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2776,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2777,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2778,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2779,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2780,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2781,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2782,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2783,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2784,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2785,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2786,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2787,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2788,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2789,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2790,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2791,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2792,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2793,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2794,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2795,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2796,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2797,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2798,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2799,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2800,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2801,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2802,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2803,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2804,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2805,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2806,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2807,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2808,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2809,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2810,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2811,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2812,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2813,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2814,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2815,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2816,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2817,0.187571429,sell,375.1428571,187.5714286,26.69012789,,,
XAUUSD,M1,2818,0.182714286,sell,365.4285714,182.7142857,27.74718276,,,
XAUUSD,M1,2819,0.154428571,buy,308.8571429,154.4285714,25.45866802,,,
XAUUSD,M1,2820,0.252285714,buy,504.5714286,252.2857143,24.86021326,,,
XAUUSD,M1,2821,0.245857143,sell,491.7142857,245.8571429,14.23088545,,,
XAUUSD,M1,2822,0.189857143,sell,379.7142857,189.8571429,13.6935941,,,
XAUUSD,M1,2823,0.147,sell,294,147,19.29844369,,,
XAUUSD,M1,2824,0.160285714,buy,320.5714286,160.2857143,31.89661284,,,
XAUUSD,M1,2825,0.118285714,buy,236.5714286,118.2857143,34.46300015,,,
XAUUSD,M1,2826,0.146857143,buy,293.7142857,146.8571429,34.00237681,,,
XAUUSD,M1,2827,0.175,sell,350,175,28.31290229,,,
XAUUSD,M1,2828,0.203285714,sell,406.5714286,203.2857143,27.52845756,,,
XAUUSD,M1,2829,0.226571429,sell,453.1428571,226.5714286,18.7627735,,,
XAUUSD,M1,2830,0.238857143,buy,477.7142857,238.8571429,34.40341446,,,
XAUUSD,M1,2831,0.246428571,buy,492.8571429,246.4285714,31.65038322,,,
XAUUSD,M1,2832,0.172285714,sell,344.5714286,172.2857143,30.63688582,,,
XAUUSD,M1,2833,0.175714286,sell,351.4285714,175.7142857,28.87479212,,,
XAUUSD,M1,2834,0.219714286,sell,439.4285714,219.7142857,28.87479212,,,
XAUUSD,M1,2835,0.212,sell,424,212,21.16335874,,,
XAUUSD,M1,2836,0.220142857,sell,440.2857143,220.1428571,18.61631707,,,
XAUUSD,M1,2837,0.235142857,sell,470.2857143,235.1428571,18.61804611,,,
XAUUSD,M1,2838,0.301714286,sell,603.4285714,301.7142857,16.84625204,,,
XAUUSD,M1,2839,0.27,sell,540,270,15.58445429,,,
XAUUSD,M1,2840,0.281857143,sell,563.7142857,281.8571429,16.00450377,,,
XAUUSD,M1,2841,0.304285714,sell,608.5714286,304.2857143,14.82454281,,,
XAUUSD,M1,2842,0.419428571,sell,838.8571429,419.4285714,14.82454281,,,
XAUUSD,M1,2843,0.406428571,sell,812.8571429,406.4285714,14.12373994,,,
XAUUSD,M1,2844,0.209142857,buy,418.2857143,209.1428571,20.36145369,,,
